user_id,prod_id,uid,pid,rating,label_binary,date
5170,2,42,2,4.0,0,2013-08-17
229681,4083,36298,3014,5.0,0,2014-10-10
11673,3081,2258,2271,4.0,0,2013-04-06
45911,470,11889,352,4.0,0,2012-05-10
126591,1826,25300,1339,2.0,1,2012-02-17
90823,1199,20249,879,3.0,0,2014-03-29
57491,3225,14303,2378,4.0,0,2013-07-18
13853,646,3081,490,3.0,0,2014-02-24
59505,4698,14702,3473,5.0,0,2010-05-10
59379,1775,14668,1303,2.0,0,2012-07-18
175884,2864,31151,2124,2.0,0,2014-12-24
30477,1818,8185,1334,5.0,0,2013-05-05
45403,1199,11779,879,2.0,0,2012-04-28
37088,3576,9856,2640,5.0,0,2014-11-23
243154,4687,37457,3464,1.0,1,2010-04-22
12658,1775,2657,1303,3.0,0,2010-12-21
34827,3866,9286,2857,4.0,0,2012-03-09
110094,1510,23063,1107,5.0,1,2008-07-31
84712,4595,19281,3397,4.0,0,2013-03-07
239657,4358,37172,3225,5.0,1,2014-10-24
13341,2657,2904,1964,4.0,0,2011-08-02
16901,3050,4046,2252,4.0,0,2011-09-03
18968,3021,4760,2230,4.0,0,2012-02-04
5574,1298,176,947,4.0,0,2012-06-24
130195,3237,25807,2387,2.0,0,2009-09-09
9728,1050,1559,778,4.0,0,2012-08-07
45285,1819,11761,1335,5.0,0,2007-06-27
62604,4800,15327,3551,4.0,0,2008-03-05
9694,28,1548,20,5.0,0,2011-01-30
45797,3413,11857,2523,5.0,0,2010-04-23
7631,4864,792,3601,5.0,0,2010-07-18
240684,4394,37244,3249,5.0,1,2014-12-29
135463,3259,26503,2400,3.0,0,2013-10-08
178758,2925,31445,2173,5.0,1,2013-02-20
223282,3888,35732,2875,4.0,0,2010-01-06
21575,1340,5684,975,4.0,0,2008-11-17
124303,1798,25007,1319,5.0,1,2012-12-11
124524,1798,25038,1319,3.0,0,2010-03-15
10529,3268,1846,2408,4.0,0,2014-11-04
8351,3156,1077,2325,4.0,0,2011-10-07
26812,2477,7119,1834,4.0,0,2014-08-19
75457,922,17761,681,4.0,0,2013-03-08
84485,3615,19249,2669,4.0,1,2014-12-07
60517,688,14915,522,5.0,0,2013-04-07
85337,1089,19379,804,5.0,0,2014-01-09
42519,3234,11145,2384,4.0,0,2014-04-30
12940,4746,2790,3512,5.0,0,2009-01-31
67484,2172,16270,1610,5.0,0,2013-03-15
58951,658,14587,501,4.0,0,2011-05-10
10299,4387,1774,3244,4.0,0,2011-07-25
133300,1637,26209,1199,4.0,1,2014-11-08
19859,3003,5037,2220,5.0,0,2014-07-13
20380,4267,5205,3150,5.0,0,2014-01-01
8225,2923,1030,2172,4.0,0,2013-09-27
158950,422,29319,315,5.0,0,2013-08-31
131809,1906,26025,1405,4.0,0,2013-06-23
181857,3003,31761,2220,5.0,0,2014-07-26
16121,3044,3805,2247,3.0,1,2013-06-29
98448,1879,21360,1381,3.0,0,2014-08-04
9355,3509,1412,2592,5.0,0,2011-04-27
253608,4724,38383,3494,4.0,0,2010-10-11
89961,1175,20118,863,5.0,0,2014-08-11
14699,3865,3367,2856,3.0,0,2014-10-12
143086,4486,27458,3318,5.0,0,2011-07-18
57616,5007,14340,3707,5.0,0,2013-12-19
26495,4413,7035,3263,4.0,0,2010-02-15
144551,2148,27623,1595,5.0,0,2012-01-15
43447,1182,11347,867,4.0,0,2013-07-30
125172,4096,25128,3024,2.0,0,2012-02-12
5471,1419,132,1041,3.0,0,2013-11-07
143190,2131,27467,1581,4.0,1,2013-12-19
53394,1486,13513,1087,3.0,0,2011-03-21
33971,3755,9082,2777,4.0,0,2012-06-19
16599,2275,3940,1692,2.0,0,2013-02-19
7604,1375,777,1006,4.0,0,2011-02-14
11142,52,2098,38,4.0,0,2011-12-21
200771,3344,33662,2470,1.0,1,2013-04-04
105694,4223,22410,3117,5.0,0,2010-12-13
6991,1416,553,1038,5.0,0,2012-11-26
136887,1994,26684,1475,5.0,0,2014-08-03
75172,920,17696,679,5.0,0,2014-12-29
9728,1941,1559,1431,3.0,0,2010-06-13
27586,2864,7331,2124,3.0,0,2010-01-18
15803,4083,3711,3014,3.0,0,2011-12-01
10669,3822,1917,2821,5.0,0,2013-05-28
258174,4831,38791,3577,5.0,0,2014-01-24
232702,4148,36568,3061,5.0,1,2008-04-23
30270,1161,8127,854,2.0,0,2013-11-15
9628,3176,1521,2340,5.0,0,2011-10-05
92218,1216,20447,893,5.0,0,2014-11-09
118173,56,24166,40,5.0,1,2014-12-04
24218,144,6436,108,3.0,0,2014-09-25
61536,2185,15100,1620,5.0,0,2013-11-08
154895,2370,28827,1760,4.0,0,2014-03-29
125658,3136,25183,2311,5.0,0,2011-07-09
104051,1401,22144,1026,4.0,0,2013-06-12
129826,4800,25742,3551,5.0,0,2011-09-22
51760,535,13156,402,2.0,0,2014-11-02
82697,1510,18966,1107,4.0,0,2014-12-05
22508,2774,6000,2056,3.0,0,2012-09-23
166630,4692,30180,3469,5.0,0,2011-04-08
108132,3031,22780,2237,4.0,0,2012-12-04
192778,3237,32837,2387,5.0,0,2014-02-13
132677,1920,26135,1417,5.0,1,2012-08-06
154173,4337,28731,3209,4.0,0,2013-11-29
99433,1341,21529,976,5.0,0,2014-11-06
66570,4000,16081,2956,4.0,0,2014-12-07
33615,3618,8990,2672,3.0,0,2007-04-07
29514,3114,7885,2292,3.0,0,2014-01-27
77165,954,18037,704,1.0,1,2014-02-16
68744,828,16484,617,2.0,0,2012-09-14
8402,4363,1095,3228,4.0,0,2011-12-26
124459,1798,25030,1319,5.0,0,2012-06-13
31474,4648,8460,3438,2.0,0,2012-09-01
26686,173,7084,132,3.0,0,2012-04-21
240470,1955,37225,1444,5.0,0,2012-08-30
30095,395,8046,294,3.0,0,2013-12-25
141769,2119,27294,1573,4.0,0,2014-12-06
10932,934,2024,690,3.0,0,2010-05-03
32032,255,8591,194,5.0,0,2014-06-27
197868,4348,33370,3218,2.0,0,2012-05-12
19121,1562,4837,1144,5.0,0,2014-07-10
147929,2230,28010,1655,5.0,1,2014-06-09
43043,426,11253,319,5.0,1,2012-07-06
96631,4776,21131,3533,4.0,0,2014-02-11
58979,3745,14593,2769,5.0,0,2009-03-28
123068,1772,24848,1300,4.0,0,2012-04-30
78112,3136,18194,2311,5.0,0,2009-07-29
37984,357,10071,264,4.0,0,2008-07-21
127478,1849,25445,1358,3.0,0,2013-11-06
27118,1536,7189,1127,4.0,0,2011-01-19
132049,1907,26063,1406,5.0,0,2012-08-17
91740,4220,20386,3115,4.0,0,2013-08-06
123171,1773,24862,1301,5.0,1,2012-01-16
114432,3509,23659,2592,4.0,0,2013-05-28
8001,9,940,6,3.0,0,2009-09-06
9607,2265,1511,1684,2.0,0,2012-01-11
29915,3116,7986,2294,3.0,0,2012-08-05
9770,552,1575,415,3.0,0,2012-01-16
122356,1761,24748,1290,4.0,0,2014-09-15
61587,710,15114,535,5.0,0,2013-02-23
30471,4363,8183,3228,5.0,0,2010-11-24
154348,2353,28764,1745,5.0,0,2014-03-21
139887,2079,27074,1540,5.0,0,2014-11-15
6481,1158,397,851,4.0,0,2012-02-02
11736,2573,2287,1908,4.0,0,2012-10-11
67046,3754,16167,2776,5.0,0,2013-07-04
255266,3457,38519,2554,5.0,0,2014-10-13
11217,1341,2131,976,4.0,0,2010-01-24
41772,396,10981,295,5.0,0,2014-09-25
66336,1121,16024,825,1.0,0,2014-01-11
135652,3516,26533,2596,4.0,0,2014-07-24
42593,817,11162,608,3.0,1,2014-05-03
13863,4871,3086,3605,3.0,0,2014-01-10
23732,4623,6297,3419,2.0,0,2011-03-05
12964,4552,2801,3365,5.0,0,2014-06-21
74080,2146,17465,1593,5.0,0,2013-12-24
15642,447,3655,335,4.0,0,2011-04-10
11892,3180,2354,2344,3.0,0,2012-09-10
42698,418,11174,311,5.0,0,2014-10-03
28103,4287,7483,3164,4.0,0,2008-10-17
112865,1914,23428,1413,4.0,0,2014-09-24
184233,1613,31992,1181,5.0,0,2009-09-25
175148,3745,31075,2769,2.0,0,2014-06-23
143790,2138,27530,1588,5.0,1,2014-03-01
12518,3075,2599,2268,4.0,0,2014-03-10
134544,1941,26392,1431,5.0,0,2008-03-02
205298,3511,34083,2593,1.0,0,2014-03-31
103702,1401,22104,1026,5.0,1,2012-04-12
33487,4800,8945,3551,4.0,0,2012-03-05
132626,1858,26129,1365,4.0,0,2011-12-22
33222,1457,8876,1073,3.0,0,2008-12-01
205099,3508,34057,2591,1.0,1,2012-04-13
19493,2523,4937,1872,2.0,0,2011-06-05
197931,3297,33377,2431,4.0,0,2009-12-16
40216,375,10607,280,4.0,0,2010-01-21
88633,1153,19904,846,5.0,0,2011-12-14
7947,2146,923,1593,3.0,0,2010-09-18
26463,4469,7021,3304,4.0,0,2014-03-14
25693,3443,6807,2543,5.0,0,2011-07-11
110506,4665,23113,3451,2.0,1,2014-12-04
33617,1457,8991,1073,3.0,0,2008-11-10
49724,4599,12724,3400,2.0,0,2012-05-20
57908,2930,14404,2175,5.0,0,2014-05-10
11631,56,2240,40,4.0,0,2013-05-22
42636,894,11165,660,4.0,0,2012-08-22
10199,2146,1721,1593,4.0,0,2014-07-17
183287,3038,31904,2244,5.0,0,2014-04-20
110027,1510,23051,1107,4.0,1,2012-11-29
5683,2291,241,1705,4.0,0,2012-10-12
44012,521,11471,393,3.0,0,2011-12-25
11511,57,2199,41,3.0,0,2014-08-09
196004,4840,33173,3584,4.0,1,2013-09-17
8997,2899,1306,2155,4.0,0,2014-09-13
41397,828,10868,617,5.0,0,2012-11-06
117191,1649,24043,1206,5.0,1,2013-01-07
129912,1881,25761,1383,4.0,0,2011-05-19
84954,4373,19317,3234,4.0,0,2014-08-12
35458,3612,9426,2666,1.0,0,2013-11-24
117582,4646,24090,3436,3.0,0,2011-09-29
6627,4600,434,3401,5.0,0,2013-12-09
170513,3745,30577,2769,4.0,0,2009-11-09
154506,2356,28787,1747,4.0,0,2014-12-06
46987,482,12105,362,3.0,0,2010-04-16
258441,4834,38815,3580,3.0,0,2010-07-25
31052,4986,8339,3691,2.0,0,2014-06-23
170809,3787,30611,2800,5.0,0,2014-10-21
241556,3704,37325,2738,5.0,1,2013-09-27
22374,2005,5949,1485,4.0,0,2013-09-07
17286,109,4168,80,5.0,0,2014-07-11
79370,2262,18441,1682,5.0,0,2014-02-22
15968,3888,3770,2875,4.0,0,2009-04-25
10864,2841,1995,2106,5.0,0,2014-03-28
131520,3238,25985,2388,4.0,0,2011-05-04
51134,523,13040,395,3.0,0,2009-09-08
45793,1934,11855,1428,4.0,0,2015-01-01
225310,3938,35908,2913,4.0,0,2012-04-25
31524,4875,8483,3608,1.0,0,2011-11-12
175857,2864,31149,2124,5.0,1,2012-07-18
12851,3894,2750,2881,3.0,0,2013-07-08
115192,3181,23776,2345,5.0,0,2011-01-17
32866,3923,8801,2902,5.0,0,2014-08-24
81227,424,18740,317,4.0,0,2014-10-01
179654,2636,31539,1949,2.0,1,2012-02-25
8833,3215,1246,2373,1.0,0,2014-10-22
181394,1583,31707,1159,3.0,0,2012-12-20
156463,1214,29012,892,1.0,0,2015-01-02
138408,2589,26873,1917,4.0,0,2013-09-01
139612,2070,27027,1534,3.0,0,2014-11-12
248378,4631,37903,3425,5.0,0,2014-11-02
120223,1536,24453,1127,4.0,0,2013-01-07
53838,2738,13594,2027,4.0,0,2013-11-11
18204,148,4480,111,4.0,0,2009-08-18
33190,2711,8864,2006,4.0,0,2012-02-03
38597,2736,10198,2025,5.0,0,2013-09-20
202398,3423,33799,2529,2.0,0,2013-07-08
36449,2682,9671,1982,4.0,0,2014-08-05
234760,4746,36739,3512,5.0,0,2012-02-18
47123,4698,12141,3473,3.0,0,2010-02-18
263496,4997,39198,3699,5.0,1,2009-12-23
83528,983,19111,725,5.0,1,2012-02-18
30145,2291,8071,1705,5.0,0,2013-09-16
107525,1450,22694,1067,1.0,1,2013-11-18
203696,3489,33926,2576,5.0,1,2014-10-18
32787,352,8786,259,5.0,0,2006-12-28
182102,3003,31792,2220,2.0,0,2012-01-30
179895,3837,31569,2834,4.0,0,2013-12-13
12113,3715,2456,2746,5.0,0,2010-05-18
31701,2736,8524,2025,3.0,0,2014-10-23
218535,3136,35296,2311,4.0,0,2013-05-06
19726,863,4990,640,4.0,0,2012-12-08
38446,2354,10172,1746,4.0,0,2006-10-09
37285,351,9893,258,2.0,0,2014-05-07
230551,4112,36376,3036,5.0,1,2014-01-04
112342,1917,23356,1415,3.0,0,2014-03-09
55754,3708,13980,2740,4.0,0,2011-02-02
52128,1856,13216,1363,5.0,0,2012-09-02
125338,1814,25146,1330,2.0,1,2009-05-20
12143,3109,2472,2289,3.0,0,2009-01-05
108160,1471,22784,1078,3.0,0,2011-01-13
44902,456,11679,343,4.0,0,2011-05-10
152599,3854,28564,2848,4.0,0,2012-02-16
220140,3528,35439,2606,4.0,0,2010-09-17
8011,3975,945,2940,3.0,0,2012-09-23
85983,5043,19481,3734,1.0,0,2009-03-09
25980,3244,6883,2391,5.0,0,2012-05-30
37754,1279,10005,933,5.0,0,2010-09-25
35925,887,9530,654,1.0,0,2013-09-21
119700,4476,24371,3310,5.0,1,2013-11-02
21377,2900,5590,2156,4.0,0,2008-06-17
20730,2511,5340,1863,3.0,0,2014-03-27
162125,2541,29696,1885,3.0,0,2012-04-26
161637,2527,29641,1876,4.0,0,2011-10-23
161421,126,29620,92,5.0,1,2013-01-20
66773,807,16117,602,5.0,0,2008-11-25
88648,1153,19909,846,4.0,0,2011-04-15
146507,2187,27854,1622,5.0,0,2013-02-12
34049,3567,9092,2633,5.0,1,2014-02-26
36350,3159,9641,2327,5.0,0,2014-08-30
53891,561,13606,422,5.0,0,2013-11-17
27721,191,7367,146,5.0,0,2014-12-28
23881,2632,6342,1947,5.0,0,2009-10-14
11970,4988,2387,3692,4.0,0,2014-03-19
13620,3965,2985,2932,2.0,0,2014-07-28
39098,1101,10361,814,3.0,0,2013-07-24
37655,4477,9981,3311,4.0,0,2013-08-21
13341,646,2904,490,3.0,0,2011-12-14
114777,3615,23723,2669,4.0,0,2013-08-10
208064,3613,34339,2667,2.0,0,2014-07-29
252063,4698,38228,3473,5.0,0,2013-11-14
176451,2870,31205,2130,1.0,0,2014-06-23
14278,1960,3220,1449,4.0,0,2011-06-30
52161,1798,13224,1319,3.0,0,2012-03-16
152737,2300,28575,1710,5.0,1,2014-06-11
10836,3229,1983,2381,4.0,0,2014-02-09
47773,3559,12290,2628,5.0,1,2014-01-16
91263,1199,20304,879,4.0,0,2011-11-26
88681,3864,19912,2855,5.0,0,2014-07-25
241358,1530,37308,1121,4.0,0,2013-08-22
197662,3297,33348,2431,5.0,0,2014-03-29
40387,1279,10636,933,4.0,1,2014-07-06
181968,3003,31775,2220,5.0,0,2013-12-22
126946,1836,25357,1346,5.0,0,2014-11-08
56243,1352,14061,986,1.0,0,2012-08-28
10593,43,1872,33,4.0,0,2012-04-20
185043,3085,32057,2274,5.0,0,2012-10-22
45819,4414,11862,3264,4.0,0,2014-06-05
261025,4924,39017,3646,1.0,1,2012-04-27
23374,1798,6203,1319,4.0,0,2012-06-15
15266,391,3526,292,4.0,0,2009-01-03
27660,3067,7354,2263,4.0,0,2013-01-10
240136,4382,37203,3240,5.0,1,2012-06-18
88558,1153,19892,846,4.0,0,2014-05-26
225969,1597,35969,1169,4.0,0,2013-10-26
160416,2506,29509,1859,1.0,1,2012-06-16
130088,1881,25789,1383,4.0,0,2010-06-28
10292,2227,1769,1652,5.0,0,2012-04-23
15975,2544,3772,1887,4.0,0,2009-02-08
24881,151,6601,114,2.0,1,2014-09-22
81673,1018,18800,750,5.0,0,2015-01-06
68674,359,16472,266,5.0,0,2014-11-11
173289,2793,30876,2069,5.0,0,2013-07-26
183572,3044,31924,2247,5.0,0,2012-04-18
126219,3745,25261,2769,4.0,0,2008-06-03
128087,1222,25512,895,5.0,0,2014-05-15
16943,646,4059,490,3.0,0,2011-10-17
18015,113,4411,84,1.0,1,2012-04-21
154685,2363,28802,1754,1.0,1,2010-05-01
253745,4731,38394,3500,5.0,1,2012-03-28
214946,3758,34962,2779,2.0,1,2008-08-03
149416,2223,28195,1648,5.0,0,2008-03-16
5652,7,222,4,4.0,0,2012-06-01
73035,2313,17268,1720,4.0,0,2011-03-28
24096,3745,6403,2769,5.0,0,2013-10-02
197232,3526,33314,2605,2.0,0,2011-11-16
77783,963,18143,711,5.0,0,2014-08-14
63819,748,15575,560,4.0,0,2009-04-22
62947,2218,15395,1644,3.0,0,2014-07-13
177686,2320,31347,1723,1.0,0,2010-05-06
6729,3259,464,2400,4.0,0,2014-05-22
20762,4692,5348,3469,4.0,0,2012-02-20
146015,1718,27792,1257,2.0,0,2013-06-20
90954,1199,20268,879,5.0,0,2013-09-05
92286,4417,20460,3267,1.0,0,2012-09-06
41743,3582,10974,2646,4.0,0,2006-07-08
212428,4090,34707,3019,3.0,0,2013-03-28
7604,3876,777,2865,4.0,0,2011-06-05
174447,1526,30995,1118,4.0,0,2014-11-11
235131,4183,36777,3086,5.0,1,2013-07-05
18866,1240,4721,904,5.0,0,2014-02-10
6842,591,499,444,5.0,0,2014-07-09
81536,822,18789,612,4.0,0,2011-06-24
8502,2717,1129,2010,4.0,0,2011-11-11
101510,2736,21810,2025,4.0,0,2013-09-13
165513,1269,30065,926,1.0,0,2014-08-23
35308,891,9389,657,5.0,0,2014-09-11
189655,2184,32509,1619,3.0,0,2011-08-27
28933,1700,7716,1244,1.0,0,2011-06-16
5299,7,72,4,5.0,1,2012-12-01
142351,2127,27371,1578,5.0,1,2012-08-25
40489,381,10655,285,5.0,0,2013-09-11
148803,2223,28120,1648,4.0,1,2014-01-06
19446,3827,4925,2825,3.0,0,2013-03-25
120000,2201,24423,1630,5.0,0,2012-02-13
10993,1356,2046,990,5.0,1,2014-04-06
12940,3314,2790,2445,5.0,0,2010-02-12
88347,1151,19852,844,4.0,0,2011-09-11
58418,638,14498,483,4.0,0,2013-09-18
192736,3237,32831,2387,4.0,0,2014-04-06
33208,278,8871,208,4.0,0,2011-04-23
151813,2511,28462,1863,5.0,0,2013-02-09
250054,4258,38048,3142,4.0,1,2011-12-15
57916,4864,14407,3601,4.0,0,2011-02-20
54270,3893,13671,2880,4.0,0,2010-11-07
10701,3312,1928,2443,4.0,0,2013-01-09
77564,1558,18105,1143,5.0,0,2010-07-11
182970,3028,31866,2235,3.0,1,2013-05-06
17950,2231,4391,1656,5.0,0,2012-02-08
8066,4800,962,3551,4.0,0,2012-05-31
98699,3567,21401,2633,4.0,0,2010-01-12
53089,4825,13451,3572,3.0,0,2009-03-07
193066,3237,32870,2387,4.0,0,2013-05-23
157636,2440,29165,1808,4.0,1,2014-08-06
5523,3166,152,2332,4.0,0,2013-10-08
115779,4390,23859,3247,4.0,0,2014-12-01
9508,4480,1469,3314,4.0,0,2014-08-30
90741,1401,20236,1026,5.0,0,2014-07-06
160332,3768,29500,2786,5.0,0,2011-09-08
18128,2115,4443,1569,5.0,0,2011-02-04
128348,1432,25548,1053,2.0,1,2007-08-22
20962,3528,5421,2606,2.0,0,2011-03-28
24965,151,6611,114,4.0,1,2013-12-25
23760,3791,6304,2803,4.0,0,2011-05-08
94054,1251,20735,911,4.0,0,2013-06-08
241032,4400,37281,3253,4.0,0,2011-06-27
17471,2877,4242,2135,5.0,0,2006-10-21
39980,1827,10558,1340,1.0,0,2013-05-20
42504,1064,11139,784,5.0,0,2013-10-20
73555,1618,17364,1185,4.0,0,2014-03-08
175185,390,31077,291,5.0,1,2014-10-05
36660,549,9744,412,4.0,0,2012-04-30
157798,2440,29176,1808,5.0,0,2014-11-13
123217,1774,24866,1302,5.0,0,2014-08-19
233620,3582,36642,2646,5.0,0,2013-09-05
39012,4829,10339,3576,5.0,0,2010-02-24
50454,1857,12879,1364,5.0,1,2012-10-21
136582,1987,26645,1470,5.0,0,2014-08-15
80451,1473,18623,1080,5.0,0,2014-09-03
124906,4698,25097,3473,5.0,0,2014-10-13
80686,2105,18664,1562,4.0,0,2013-02-23
21563,1339,5680,974,4.0,0,2010-08-03
78793,3331,18323,2459,4.0,0,2013-10-28
184853,3081,32040,2271,5.0,0,2009-07-26
57645,624,14346,470,5.0,0,2013-02-15
33057,275,8834,206,4.0,0,2011-06-13
41745,3870,10975,2861,2.0,0,2007-11-12
21561,2205,5678,1634,5.0,0,2008-12-03
232500,2843,36556,2108,5.0,1,2014-05-07
124849,1800,25090,1321,5.0,0,2011-12-29
257667,1926,38744,1421,4.0,0,2011-11-15
81043,4390,18720,3247,5.0,0,2014-10-17
169892,2066,30518,1530,5.0,1,2010-01-21
179858,3837,31561,2834,5.0,0,2014-07-06
56947,2940,14180,2181,5.0,0,2008-11-15
112285,1917,23349,1415,5.0,0,2014-11-05
14803,4800,3397,3551,3.0,0,2010-07-07
69289,2136,16597,1586,4.0,0,2013-12-12
29849,226,7971,169,5.0,0,2014-04-17
8728,1398,1214,1023,4.0,0,2014-01-31
101883,1369,21859,1001,4.0,1,2011-05-09
224389,3906,35832,2891,5.0,1,2011-11-07
60664,4313,14938,3189,2.0,0,2013-06-26
76462,940,17915,693,4.0,0,2011-11-01
27135,2841,7194,2106,3.0,0,2012-04-02
126358,1817,25279,1333,4.0,0,2013-05-11
19748,127,5000,93,5.0,0,2014-10-31
39391,2271,10420,1689,5.0,1,2014-04-21
66161,3483,15984,2570,4.0,0,2014-09-13
15683,3314,3672,2445,4.0,0,2012-10-13
21845,128,5779,94,5.0,0,2014-04-23
45009,5028,11694,3723,4.0,0,2014-08-20
162673,2556,29750,1896,5.0,0,2012-08-19
68774,2816,16490,2085,5.0,0,2015-01-04
166375,3237,30146,2387,5.0,1,2011-09-07
50010,505,12785,382,1.0,1,2014-12-12
95520,3710,20942,2741,4.0,0,2013-10-22
10139,3209,1702,2367,4.0,0,2014-02-16
5525,7,153,4,4.0,0,2013-06-29
25476,3321,6736,2451,4.0,0,2012-03-26
237505,4170,37016,3079,2.0,0,2012-10-31
37584,357,9968,264,5.0,0,2014-09-25
47504,2508,12226,1861,4.0,0,2011-12-20
70870,3312,16869,2443,5.0,0,2009-08-12
63950,756,15601,565,2.0,0,2012-05-05
41868,398,11005,297,4.0,1,2012-04-22
47368,490,12184,369,5.0,1,2014-07-24
211918,3730,34668,2759,2.0,1,2014-08-14
111754,3791,23282,2803,3.0,0,2012-10-04
219607,3338,35393,2465,4.0,1,2012-09-15
13588,4698,2971,3473,3.0,0,2014-05-13
140789,2092,27193,1549,1.0,0,2011-01-28
251159,4698,38156,3473,5.0,1,2014-08-05
198142,3738,33395,2766,5.0,0,2015-01-03
167145,967,30234,715,3.0,0,2013-09-02
22568,4735,6021,3504,4.0,0,2011-09-19
11195,2736,2121,2025,4.0,0,2014-06-08
61603,1472,15122,1079,4.0,0,2012-05-09
210538,3136,34557,2311,2.0,0,2013-07-30
102353,1380,21929,1009,5.0,1,2013-04-24
8406,2115,1098,1569,5.0,0,2011-07-11
103247,1882,22037,1384,3.0,0,2014-12-21
139110,3222,26962,2376,1.0,0,2012-09-15
116818,3508,23994,2591,3.0,0,2013-06-17
56366,3069,14085,2265,5.0,0,2014-06-04
33155,5007,8850,3707,4.0,0,2013-03-03
64392,759,15673,568,5.0,0,2014-01-06
68400,3317,16415,2448,4.0,0,2013-11-23
7327,1981,679,1466,4.0,0,2011-08-05
93731,3454,20689,2552,4.0,0,2011-11-21
141504,2118,27264,1572,2.0,0,2014-12-23
220643,3868,35494,2859,2.0,0,2012-02-29
16529,2675,3917,1977,3.0,0,2011-12-10
65967,1597,15947,1169,5.0,0,2012-03-04
255798,4774,38566,3531,5.0,1,2010-04-15
235008,3545,36766,2617,5.0,0,2014-05-13
208559,3628,34379,2682,5.0,1,2014-07-12
11383,57,2175,41,1.0,1,2009-11-21
231734,4034,36478,2980,5.0,0,2010-07-15
135721,2409,26539,1788,3.0,0,2011-08-09
26582,169,7061,128,2.0,0,2013-10-09
65959,4442,15943,3286,4.0,0,2013-02-26
95443,1290,20928,940,4.0,0,2013-05-12
75002,1809,17659,1325,5.0,0,2011-12-25
126060,1814,25236,1330,4.0,0,2010-10-20
261902,4960,39074,3670,2.0,0,2014-10-25
23593,2409,6256,1788,4.0,0,2013-11-17
6826,9,492,6,1.0,0,2013-11-26
16817,1770,4014,1299,1.0,0,2012-08-21
218091,3136,35258,2311,5.0,1,2014-01-31
119867,2788,24400,2065,5.0,0,2014-09-03
49101,1941,12579,1431,4.0,0,2011-01-19
45211,2682,11744,1982,3.0,0,2011-06-18
101439,2626,21801,1942,4.0,0,2014-08-25
221620,3876,35586,2865,3.0,1,2010-12-15
11503,2219,2196,1645,5.0,0,2014-06-22
233686,3582,36651,2646,5.0,0,2013-03-31
17705,595,4310,447,5.0,0,2014-11-12
221246,3875,35556,2864,5.0,0,2011-06-08
159258,2477,29369,1834,5.0,0,2010-02-02
29750,4306,7947,3182,3.0,0,2011-07-13
44878,456,11673,343,4.0,0,2012-04-07
16737,1141,3984,838,4.0,0,2012-06-15
248482,4631,37912,3425,5.0,0,2013-07-30
253465,4719,38370,3490,5.0,0,2011-10-14
203377,4750,33897,3516,1.0,0,2014-08-30
37748,1419,10003,1041,3.0,0,2014-05-21
5450,2870,124,2130,4.0,0,2008-02-02
113992,4281,23589,3160,4.0,0,2010-11-02
193517,3237,32915,2387,4.0,0,2011-05-31
7186,9,623,6,1.0,0,2012-12-28
174188,4617,30968,3414,4.0,0,2012-01-08
25481,476,6738,358,2.0,0,2013-04-19
213286,3745,34796,2769,4.0,0,2014-02-20
155790,76,28935,56,1.0,0,2014-07-10
26466,4850,7023,3591,4.0,0,2011-01-24
263400,4709,39187,3483,5.0,1,2012-10-05
25395,3334,6716,2462,4.0,0,2014-08-19
200141,4689,33597,3466,5.0,0,2012-01-02
105777,4223,22430,3117,5.0,0,2010-07-29
56648,3655,14130,2699,5.0,0,2011-03-27
97680,4357,21253,3224,2.0,0,2013-11-07
95319,4282,20912,3161,5.0,0,2014-12-17
232225,3183,36530,2347,2.0,1,2013-12-30
205759,1063,34122,783,4.0,1,2011-11-11
23267,4630,6174,3424,3.0,0,2014-05-11
108711,1489,22865,1089,4.0,1,2014-08-02
185178,3094,32071,2278,3.0,0,2013-07-22
116545,1636,23963,1198,3.0,1,2010-04-24
190287,3215,32571,2373,5.0,1,2009-04-01
239309,4318,37137,3193,2.0,0,2010-11-15
121860,4766,24682,3526,4.0,0,2010-08-15
12623,59,2638,42,5.0,0,2012-03-25
210124,3679,34522,2718,5.0,1,2011-12-07
39213,370,10385,276,4.0,0,2014-03-05
134437,1941,26377,1431,5.0,0,2009-05-13
150637,3237,28316,2387,1.0,0,2013-10-14
26909,176,7134,135,5.0,0,2014-05-20
33600,1375,8984,1006,4.0,0,2007-06-12
55549,3237,13938,2387,4.0,0,2007-11-12
7764,495,841,374,4.0,0,2011-02-08
211390,3715,34621,2746,5.0,0,2012-09-25
40470,1419,10650,1041,5.0,0,2014-01-19
185406,3097,32100,2281,4.0,0,2014-08-31
193852,3237,32956,2387,4.0,0,2009-08-20
184366,3075,31998,2268,5.0,0,2014-11-19
22249,3312,5916,2443,3.0,0,2013-10-01
27067,1700,7176,1244,4.0,0,2010-10-24
226032,1597,35976,1169,4.0,0,2013-04-27
38911,963,10299,711,4.0,0,2012-03-21
250923,4698,38136,3473,1.0,1,2012-01-04
14354,3839,3245,2836,2.0,1,2010-06-05
180130,2725,31584,2017,5.0,0,2014-11-25
139572,2069,27022,1533,4.0,0,2011-09-26
47465,2267,12214,1686,4.0,0,2013-06-26
103065,1395,22019,1020,5.0,0,2014-07-17
105425,4223,22364,3117,5.0,0,2012-07-03
180301,2959,31595,2190,4.0,0,2014-12-04
6896,123,514,90,5.0,0,2014-05-22
40739,388,10712,290,4.0,1,2012-08-13
